"creation_date","status","completion_date","service_request_number","type_of_service_request","license_plate","vehicle_make_model","vehicle_color","current_activity","most_recent_action","how_many_days_has_the_vehicle_been_reported_as_parked_","street_address","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","ssa","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"2015-02-23T00:00:00.000","Completed","2015-03-30T00:00:00.000","15-00394017","Abandoned Vehicle Complaint","N840060","Ford","Gold","FVI - Outcome","Need Vehicle Tow Report","22","512 W OAKDALE AVE","60657","1172321.19029055","1919864.90379729","44","19","6","8","41.935662110044376","-87.64239931179411","POINT (41.935662110044376 -87.64239931179411)",,,,
"2014-09-18T00:00:00.000","Completed","2014-09-29T00:00:00.000","14-01576192","Abandoned Vehicle Complaint","P349276","Mazda","Silver","FVI - Outcome","Vehicle was moved from original address requested","21","2856 N BURLING ST","60657",,,"44","19","6","8","41.93434230202562","-87.6478703413999","POINT (41.93434230202562 -87.6478703413999)",,,,
"2016-06-06T00:00:00.000","Completed - Dup","2016-06-28T00:00:00.000","16-03905636","Abandoned Vehicle Complaint",,"Ford",,"Place 7 Day Sticker","Follow on Activity was created",,"449 W ALDINE AVE","60657","1172402.47465","1922310.8252","44","19","6","8","41.94215488045332","-87.64188929169296","POINT (41.94215488045332 -87.64188929169296)",,,,
"2017-06-15T00:00:00.000","Completed","2017-07-13T00:00:00.000","17-03952210","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Vehicle was moved from original address requested",,"857 W FLETCHER ST","60657","1169946.53439954","1921098.84990677","44","19","6","8","41.93887731692307","-87.65140774486167","POINT (41.93887731692307 -87.65140774486167)",,,,
"2017-04-11T00:00:00.000","Completed","2017-05-10T00:00:00.000","17-02123822","Abandoned Vehicle Complaint","AXPH953","Honda","Silver","FVI - Outcome","Vehicle was moved from original address requested","14","2946 N PINE GROVE AVE","60657","1172400.39029055","1919886.70379729","44","19","6","8","41.93566424862413","-87.64197442195368","POINT (41.93566424862413 -87.64197442195368)",,,,
"2019-09-26T00:00:00.000","Completed","2019-10-01T00:00:00.000","19-00124623","Abandoned Vehicle Complaint","FGC7788","Toyota","White","Initial Inspection","Vehicle was moved from original address requested",,"515 W STRATFORD PL","60657","1172170.2519255","1923640.27091578","44","19","6","8","41.94582148341685","-87.64249566060862","POINT (41.94582148341685 -87.64249566060862)",,,,
"2017-04-06T00:00:00.000","Completed","2017-04-28T00:00:00.000","17-01997829","Abandoned Vehicle Complaint","N150092","Honda","Blue","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","21","611 W OAKDALE AVE","60657","1171654.80033385","1919868.92999588","44","19","6","8","41.93546712473914","-87.64476651986399","POINT (41.93546712473914 -87.64476651986399)",,,,
"2017-04-13T00:00:00.000","Completed - Dup","2017-04-14T00:00:00.000","17-02170506","Abandoned Vehicle Complaint","Q142363","Mercury","Gold","FVI - Outcome","Create Work Order","30","718 W CORNELIA AVE","60657","1170763.73002197","1923458.65092764","46","19","6","8","41.94556115973514","-87.64779243307531","POINT (41.94556115973514 -87.64779243307531)",,,,
"2017-03-26T00:00:00.000","Completed","2017-04-24T00:00:00.000","17-01685654","Abandoned Vehicle Complaint","841JJZ","Dodge","Silver","FVI - Outcome","Vehicle was moved from original address requested","30","444 W ALDINE AVE","60657","1172411.27465","1922311.0252","44","19","6","8","41.94237651151996","-87.64173442462221","POINT (41.94237651151996 -87.64173442462221)",,,,
"2017-05-31T00:00:00.000","Completed","2017-06-23T00:00:00.000","17-03577602","Abandoned Vehicle Complaint","1509383","Ford","White","FVI - Outcome",,"10","2842 N HALSTED ST","60657","1170440.59016678","1919195.00999604","44","19","6","8","41.933961382864325","-87.64920310457005","POINT (41.933961382864325 -87.64920310457005)",,,,
"2019-09-10T00:00:00.000","Completed - Dup","2019-09-11T00:00:00.000","19-00114872","Abandoned Vehicle Complaint","DYD9567","Chevrolet","Black",,,,"577 W HAWTHORNE PL","60657","1171673.53142838","1923042.2804266","44","19","6","8","41.94419953738271","-87.64428532886345","POINT (41.94419953738271 -87.64428532886345)",,,,
"2016-03-28T00:00:00.000","Completed","2016-05-23T00:00:00.000","16-02076728","Abandoned Vehicle Complaint","2322","Lexus","Black","FVI - Outcome","Vehicle was moved from original address requested","86","721 W ALDINE AVE","60657","1170834.95407923","1922137.05197196","44","19","6","8","41.941707982739025","-87.64785014983114","POINT (41.941707982739025 -87.64785014983114)",,,,
"2017-06-21T00:00:00.000","Completed - Dup","2017-06-21T00:00:00.000","17-04101190","Abandoned Vehicle Complaint",,,,,,,"654 W BELMONT AVE","60657","1171325.65997768","1921486.60121776","44","19","6","8","41.94013020506215","-87.6463738098269","POINT (41.94013020506215 -87.6463738098269)",,,,
"2017-07-20T00:00:00.000","Completed","2017-08-03T00:00:00.000","17-04782441","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Return to Owner - Vehicle",,"639 W SURF ST","60657","1171502.31172231","1919604.41007879","44","19","6","8","41.934742920667624","-87.6457994929508","POINT (41.934742920667624 -87.6457994929508)",,,,
"2014-11-26T00:00:00.000","Completed","2014-12-16T00:00:00.000","14-02041204","Abandoned Vehicle Complaint","737LIL","Volvo","Gray","FVI - Outcome","Vehicle was moved from original address requested","14","715 W ROSCOE ST","60657","1170698.03979315","1922796.99078169","44","19","6","8","41.94352227943106","-87.64842840012587","POINT (41.94352227943106 -87.64842840012587)",,,,
"2017-04-01T00:00:00.000","Completed - Dup","2017-04-03T00:00:00.000","17-01859444","Abandoned Vehicle Complaint",,,,,,,"449 W ALDINE AVE","60657","1172402.47465","1922310.8252","44","19","6","8","41.94215488045332","-87.64188929169296","POINT (41.94215488045332 -87.64188929169296)",,,,
"2015-09-04T00:00:00.000","Completed","2015-11-20T00:00:00.000","15-04573057","Abandoned Vehicle Complaint","V612050","Cadillac","Silver","FVI - Outcome","Need Vehicle Tow Report","90","559 W BRIAR PL","60657",,,"44","19","6","8","41.938580889152995","-87.64429015381126","POINT (41.938580889152995 -87.64429015381126)",,,,
"2017-04-12T00:00:00.000","Completed - Dup","2017-04-12T00:00:00.000","17-02135961","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Create Work Order",,"830 W WOLFRAM ST","60657","1170242.69016678","1919139.10999604","44","19","6","8","41.933713599367344","-87.65029496581685","POINT (41.933713599367344 -87.65029496581685)",,,,
"2015-08-12T00:00:00.000","Completed","2015-08-14T00:00:00.000","15-04042943","Abandoned Vehicle Complaint","8688","Toyota","Beige","FVI - Outcome","Vehicle was moved from original address requested","24","3534 N BROADWAY","60657",,,"46","19","6","8","41.94635308399506","-87.64682895773757","POINT (41.94635308399506 -87.64682895773757)",,,,
"2015-11-09T00:00:00.000","Completed","2015-12-02T00:00:00.000","15-06048998","Abandoned Vehicle Complaint","E75 8334","Saturn","Blue","FVI - Outcome","Need Vehicle Tow Report",,"3720 N PINE GROVE AVE","60613",,,"46","19","6","8","41.95030056426686","-87.64715155355194","POINT (41.95030056426686 -87.64715155355194)",,,,
"2015-12-29T00:00:00.000","Completed","2016-03-21T00:00:00.000","15-07001339","Abandoned Vehicle Complaint","MA5M4X","Honda","Gray","FVI - Outcome","Vehicle was moved from original address requested","25","640 W BARRY AVE","60657","1171426.44996789","1920707.53000321","44","19","6","8","41.93799048791633","-87.64592639316714","POINT (41.93799048791633 -87.64592639316714)",,,,
"2016-06-09T00:00:00.000","Completed - Dup","2016-06-09T00:00:00.000","16-04005807","Abandoned Vehicle Complaint",,,,,,,"3752 N PINE GROVE AVE","60613","1170872.07078693","1925386.59482018","46","19","6","8","41.95111042012269","-87.6476448216525","POINT (41.95111042012269 -87.6476448216525)",,,,
"2016-03-08T00:00:00.000","Completed - Dup","2016-03-08T00:00:00.000","16-01472881","Abandoned Vehicle Complaint","Y732761","Nissan","Silver","FVI - Outcome","Create Work Order","128","543 W ROSCOE ST","60657","1171985.19816791","1922698.44576839","44","19","6","8","41.94322488404169","-87.64369139919891","POINT (41.94322488404169 -87.64369139919891)",,,,
"2016-09-19T00:00:00.000","Completed - Dup","2016-09-20T00:00:00.000","16-06626081","Abandoned Vehicle Complaint","OO","Nissan","Maroon",,,"20","551 W BELMONT AVE","60657","1171925.99989519","1921502.79197824","44","19","6","8","41.93994486073291","-87.64394700253388","POINT (41.93994486073291 -87.64394700253388)",,,,
"2017-07-05T00:00:00.000","Completed","2017-07-28T00:00:00.000","17-04434181","Abandoned Vehicle Complaint","PCS974","Ford","Black","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","30","2825 N BURLING ST","60657","1170813.39992733","1918999.21240324","44","19","6","8","41.93348761832519","-87.64754613158547","POINT (41.93348761832519 -87.64754613158547)",,,,
"2011-01-13T00:00:00.000","Completed","2011-06-16T00:00:00.000","11-00062463","Abandoned Vehicle Complaint",,,,,,,"518 W HAWTHORNE PL","60657","1172321.45351386","1923195.37091377","44","23","6","8","41.944783024560984","-87.64217678323732","POINT (41.944783024560984 -87.64217678323732)",,,,
"2016-03-17T00:00:00.000","Completed - Dup","2016-03-17T00:00:00.000","16-01806042","Abandoned Vehicle Complaint","Y736575","Chevrolet","Green","FVI - Outcome","Create Work Order","140","545 W ROSCOE ST","60657","1171970.19816791","1922698.14576839","44","19","6","8","41.943224053707915","-87.64376166489666","POINT (41.943224053707915 -87.64376166489666)",,,,
"2014-08-29T00:00:00.000","Completed","2014-10-06T00:00:00.000","14-01446250","Abandoned Vehicle Complaint","348XZF","Honda","Silver","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","14","525 W OAKDALE AVE","60657",,,"44","19","6","8","41.93543553663891","-87.64284442898077","POINT (41.93543553663891 -87.64284442898077)",,,,
"2014-10-10T00:00:00.000","Completed","2014-11-03T00:00:00.000","14-01739152","Abandoned Vehicle Complaint","902DT","Volvo","Black","FVI - Outcome","Need Vehicle Tow Report","30","750 W BRIAR PL","60657",,,"44","19","6","8","41.939199253473625","-87.64881688311702","POINT (41.939199253473625 -87.64881688311702)",,,,
"2017-05-02T00:00:00.000","Completed - Dup","2017-05-02T00:00:00.000","17-02690220","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Create Work Order",,"830 W WOLFRAM ST","60657","1170242.69016678","1919139.10999604","44","19","6","8","41.933713599367344","-87.65029496581685","POINT (41.933713599367344 -87.65029496581685)",,,,
"2015-10-20T00:00:00.000","Completed","2015-11-30T00:00:00.000","15-05505582","Abandoned Vehicle Complaint","UH1W6H","Saturn","White","FVI - Outcome","Need Vehicle Tow Report","150","3720 N PINE GROVE AVE","60613",,,"46","19","6","8","41.95030056426686","-87.64715155355194","POINT (41.95030056426686 -87.64715155355194)",,,,
"2015-08-26T00:00:00.000","Completed","2015-09-28T00:00:00.000","15-04355628","Abandoned Vehicle Complaint","RJD520","Buick","Black","FVI - Outcome","Need Vehicle Tow Report","30","510 W ROSCOE ST","60657",,,"44","19","6","8","41.94345761352975","-87.642561993092","POINT (41.94345761352975 -87.642561993092)",,,,
"2015-03-03T00:00:00.000","Completed","2015-03-24T00:00:00.000","15-00510854","Abandoned Vehicle Complaint","COVERED IN SNOW","Bmw","White","FVI - Outcome","Vehicle was moved from original address requested","50","653 W ROSCOE ST","60657",,,"44","19","6","8","41.94355193223123","-87.64653069952672","POINT (41.94355193223123 -87.64653069952672)",,,,
"2014-08-04T00:00:00.000","Completed","2014-09-05T00:00:00.000","14-01267319","Abandoned Vehicle Complaint","3093641","Jeep/Cherokee","Green","FVI - Outcome","Need Vehicle Tow Report","60","537 W ROSCOE ST","60657",,,"44","19","6","8","41.943227374784904","-87.64348060209821","POINT (41.943227374784904 -87.64348060209821)",,,,
"2016-03-08T00:00:00.000","Completed - Dup","2016-03-08T00:00:00.000","16-01472876","Abandoned Vehicle Complaint","Y736575","Chevrolet","Green","FVI - Outcome","Create Work Order","128","545 W ROSCOE ST","60657","1171970.19816791","1922698.14576839","44","19","6","8","41.943224053707915","-87.64376166489666","POINT (41.943224053707915 -87.64376166489666)",,,,
"2017-04-19T00:00:00.000","Completed","2017-05-15T00:00:00.000","17-02332741","Abandoned Vehicle Complaint","CKT4762","Ford","Gray","FVI - Outcome","Return to Owner - Vehicle","8","707 W BROMPTON AVE","60657","1170959.17000341","1923873.43003318","46","19","6","8","41.94638861203633","-87.64707280932849","POINT (41.94638861203633 -87.64707280932849)",,,,
"2015-02-20T00:00:00.000","Completed - Dup","2015-03-05T00:00:00.000","15-00349864","Abandoned Vehicle Complaint","K97 7652","Hyundai","Blue","Place 7 Day Sticker","Follow on Activity was created","19","3421 N ELAINE PL","60657","1170839.23979315","1922941.19078169","44","19","6","8","41.94430696761727","-87.64741686759506","POINT (41.94430696761727 -87.64741686759506)",,,,
"2016-10-06T00:00:00.000","Completed","2016-10-28T00:00:00.000","16-07029860","Abandoned Vehicle Complaint","Q607013","Chevrolet","Red","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","10","601 W OAKDALE AVE","60657","1171733.20033385","1919871.42999588","44","19","6","8","41.93547534481314","-87.64438776996411","POINT (41.93547534481314 -87.64438776996411)",,,,
"2015-08-06T00:00:00.000","Completed","2015-08-27T00:00:00.000","15-03899542","Abandoned Vehicle Complaint","PCS 974","Ford","Black","FVI - Outcome","Vehicle was moved from original address requested","4","710 W OAKDALE AVE","60657",,,"44","19","6","8","41.93571040421358","-87.64770857759068","POINT (41.93571040421358 -87.64770857759068)",,,,
"2011-02-23T00:00:00.000","Completed","2011-03-22T00:00:00.000","11-00306475","Abandoned Vehicle Complaint","K752524","Chevrolet","Gray","Place 7 Day Sticker","Follow on Activity was created","21","620 W STRATFORD PL","60657","1171567.20412997","1923360.8533843","46","23","6","8","41.9451125609371","-87.64529780656139","POINT (41.9451125609371 -87.64529780656139)",,,,
"2014-07-29T00:00:00.000","Completed","2014-08-04T00:00:00.000","14-01227736","Abandoned Vehicle Complaint","650ZCZ","Mazda","Black","FVI - Outcome","Vehicle was moved from original address requested","45","451 W MELROSE ST","60657",,,"44","19","6","8","41.94106861527624","-87.64149839394454","POINT (41.94106861527624 -87.64149839394454)",,,,
"2017-04-09T00:00:00.000","Completed - Dup","2017-04-10T00:00:00.000","17-02054869","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Create Work Order",,"830 W WOLFRAM ST","60657","1170242.69016678","1919139.10999604","44","19","6","8","41.933713599367344","-87.65029496581685","POINT (41.933713599367344 -87.65029496581685)",,,,
"2017-04-03T00:00:00.000","Completed","2017-05-22T00:00:00.000","17-01912965","Abandoned Vehicle Complaint","Q777286","Hyundai","Black","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","20","830 W WOLFRAM ST","60657","1170242.69016678","1919139.10999604","44","19","6","8","41.933713599367344","-87.65029496581685","POINT (41.933713599367344 -87.65029496581685)",,,,
"2012-02-25T00:00:00.000","Completed","2012-03-01T00:00:00.000","12-00423094","Abandoned Vehicle Complaint","BEB0156","Jeep - Year Greater 1988","Black","FVI - Outcome","Vehicle was moved from original address requested","30","722 W DIVERSEY PKWY","60614",,,"44","19","6","8","41.93285866704455","-87.64754548707273","POINT (41.93285866704455 -87.64754548707273)",,,,
"2017-04-18T00:00:00.000","Completed - Dup","2017-04-25T00:00:00.000","17-02313632","Abandoned Vehicle Complaint","Q142363","Mercury","Gold",,,"30","722 W CORNELIA AVE","60657","1170727.63002197","1923457.85092764","46","19","6","8","41.94556008117043","-87.64792812699602","POINT (41.94556008117043 -87.64792812699602)",,,,
"2019-08-11T00:00:00.000","Completed","2019-08-22T00:00:00.000","19-00103003","Abandoned Vehicle Complaint","AL88375","Toyota","Blue","Initial Inspection","Vehicle was moved from original address requested",,"434 W ROSCOE ST","60657","1172347.9135","1922707.1039","44","19","6","8","41.94346492154272","-87.64194481311115","POINT (41.94346492154272 -87.64194481311115)",,,,
"2011-03-13T00:00:00.000","Completed","2011-03-23T00:00:00.000","11-00410977","Abandoned Vehicle Complaint","269 9306",,"White","Place 7 Day Sticker","Follow on Activity was created",,"627 W PATTERSON AVE","60613","1171062.79770067","1924655.28887192","46","23","6","8","41.94844839163266","-87.64707079850717","POINT (41.94844839163266 -87.64707079850717)",,,,
